Mouse_identifier,Cage.No,Sex,P.C.F,Diet.Code,Sequence_run_identifier,Energy.density,Energy,Prot.in.diet,CHO.in.diet,Fat.in.diet,eaten,eaten.P,eaten.C,eaten.F,eaten.energy,Mouse_DNAsample_identifier,Mouse_biologicalsample_identifier,Biological.sample,Lachnospiraceae,Clostridiaceae,Deferribacteraceae,Ruminococcaceae,Bacteroidaceae,Eubacteriaceae,Clostridiales,Enterobacteriaceae,Rikenellaceae,Thermoactinomycetaceae,Lactobacillales,Porphyromonadaceae,Oscillospiraceae,Paenibacillaceae,Verrucomicrobiaceae,Peptococcaceae,Anaeroplasmataceae,Bacillaceae,Acholeplasmataceae,Lactobacillaceae,Clostridia,Thermoanaerobacteraceae,Streptococcaceae,Planococcaceae,Bacillales,Catabacteriaceae,Aerococcaceae,Bacteroidales,Mollicutes,Spirochaetaceae,Desulfovibrionaceae,Erysipelotrichaceae,Heliobacteriaceae,Enterococcaceae,Carnobacteriaceae,Peptostreptococcaceae,Nocardiaceae,Prevotellaceae,Lumbricoplasmataceae,Rhodobacteraceae,Actinobacteria,Staphylococcaceae,Pseudomonadaceae,Moraxellaceae,Acetobacteraceae,Hyphomicrobiaceae,Spiroplasmataceae,Alcaligenaceae,Sphingobacteriaceae,Veillonellaceae,Acidaminococcaceae,Desulfobacteraceae,Halanaerobiaceae,Alteromonadaceae,Syntrophaceae,Haloplasmataceae,Coriobacteriaceae,Bradyrhizobiaceae,Pasteurellaceae,Xanthomonadaceae,Desulfobulbaceae,Natranaerobiaceae,Myxococcaceae,Alicyclobacillaceae,Vibrionaceae,Micrococcaceae,Succinivibrionaceae,Cardiobacteriaceae,Bifidobacteriaceae,Sphingomonadaceae,Oxalobacteraceae,Microbacteriaceae,Rhizobiaceae,Comamonadaceae,Brucellaceae,Pelobacteraceae,Shewanellaceae,Listeriaceae,Syntrophomonadaceae,Cytophagaceae,Rhodospirillaceae,Solibacteraceae,Aeromonadaceae,Brevibacteriaceae,Chromatiaceae,Flavobacteriaceae,Parvularculaceae,Streptomycetaceae,Geobacteraceae,TM7,Gordoniaceae,Thermaceae,Chroococcales,Neisseriaceae,Syntrophobacteraceae,Synergistaceae,Firmicutes,Pseudomonadales,Halomonadaceae,Rickettsiaceae,Rhodocyclaceae,Marinilabiaceae,Desulfuromonadaceae,Campylobacteraceae,Pseudoalteromonadaceae,Piscirickettsiaceae,Ferrimonadaceae,Saprospiraceae,Gammaproteobacteria,Deinococcaceae,Sinobacteraceae,Corynebacteriaceae,Graciibacteraceae,Sporolactobacillaceae,Oscillatoriales,Colwelliaceae,Entomoplasmataceae,Thermosporotrichaceae,Fusobacteriaceae,Nostocaceae,Rickettsiales,Bdellovibrionaceae,Actinomycetaceae,Cellulomonadaceae,Thiotrichaceae,Thermoanaerobacterales,Alcanivoracaceae,Sphingobacteria,Oceanospirillales,Caulobacteraceae,Burkholderiales,Mycoplasmataceae,Clostridiaceae unclassified,Holophagaceae,Bacillaceae unclassified,Bacteroidaceae unclassified,Sutterellaceae,Lactobacillaceae unclassified,Leuconostocaceae,Chlorobiaceae,Acidobacteriaceae,Nitriliruptoraceae,Burkholderiaceae,Gemmatimonadaceae,Propionibacteriaceae,Coxiellaceae,Intrasporangiaceae,Rubrobacteraceae,Oceanospirillaceae,Stapylococcaceae,Oscillatoriaceae unclassified,Conexibacteraceae,Pleurocapsaceae unclassified,Thermoanaerobacteraceae unclassified,BRC1,Desulfonatronumaceae,Flammeovirgaceae,Prochlorococcaceae,Stigonemataceae unclassified,Scytonemataceae,Chroococcaceae unclassified,Methylobacteriaceae,Cryomorphaceae,Leptospiraceae,Idiomarinaceae,Nannocystaceae,Flavobacteriaceae unclassified,Thermolithobacteraceae,Helicobacteraceae,Celerinatantimonadaceae,Pasteuriaceae,Phyllobacteriaceae,Rickettsiaceae unclassified,Parachlamydiaceae,Desulfohalobiaceae,Methylococcaceae,WS3,Oscillochloridaceae,Nocardiopsaceae,Thermodesulfobiaceae,Nocardioidaceae,Puniceicoccaceae,Methylophilaceae,Hydrogenothermaceae,Acidithiobacillaceae,Cyanobacteria,Elusimicrobiaceae,Halobacteroidaceae,Dietziaceae,Hydrogenophilaceae,Bacteriovoracaceae,Sanguibacteraceae,Pseudonocardiaceae,Cyclobacteriaceae,Beijerinckiaceae,Desulfomicrobiaceae,Gallionellaceae,Nitrospinaceae,Total reads
174,128,F,33/20/48,SF09-055,TRTL_0711_16,2 kcal,LOW,2766.23,1673.6,4016.64,3.56,9.84,5.95,14.29,30.08,174_cecum_1,174_cecum,cecum,6.81,18.36,0.83,19.29,5.74,18.4,0,0.44,0.74,0.11,0,8.88,0.87,0.52,3.28,5.88,0.03,0.78,0.35,0.36,0,0.07,0.2,0.37,0,0.07,0.01,0,0,0.05,0.01,0.05,0,0.01,0.05,0,0,0.52,0.01,0.01,0,0.01,0.24,0,0,0.01,0,0.01,0,0.01,0,0,0,0.55,0,0.01,0.01,0,0,0,0.01,0,0.01,0.06,0,0.03,0.64,0,0,0.01,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,4.96,0,0.07,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14330
175,129,M,14/29/57,SF09-061,TRTL_0711_17,2 kcal,LOW,1173.55,2426.72,4769.76,3.66,4.3,8.89,17.47,30.66,175_cecum_1,175_cecum,cecum,13.39,11.37,0.49,25.85,2.14,29.58,0,0.17,0.25,0.57,0,1.85,0.22,0.28,1.56,1.01,0,0.34,0,0.36,0,0.1,0.16,0.31,0,0.03,0.02,0,0,0,0.01,0.05,0.01,0,0.02,0,0,0.06,0.01,0,0,0,0.13,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.04,1.34,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.09,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26423
176,132,F,14/57/29,SF09-064,TRTL_0711_18,2 kcal,LOW,1173.55,4769.76,2426.72,3.37,3.95,16.06,8.17,28.18,176_cecum_1,176_cecum,cecum,12.04,13.93,0,19.28,4.09,19.93,0,0.2,0.89,0.03,0,13.24,0.13,0.46,1.24,3.21,0,0.53,0.01,0.2,0,0.05,0.3,0.2,0,0.05,0.05,0,0,0.04,0.02,0.11,0,0,0.1,0,0,0.22,0.03,0,0,0,0.15,0,0,0,0,0,0,0.01,0,0,0,0,0,0.04,0,0,0,0,0.01,0,0.02,0.09,0.01,0.04,1.03,0,0.03,0.01,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,7.56,0,0.01,0.18,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9191
177,133,M,42/29/29,SF09-067,TRTL_0711_19,2 kcal,LOW,3520.65,2426.72,2426.72,3.69,12.98,8.95,8.95,30.87,177_cecum_1,177_cecum,cecum,6.76,14.77,5.66,13.08,8.02,13.65,0,2.71,2.05,0.06,0,18.79,0.46,0.47,2.87,1.25,0,0.79,0.14,0.37,0,0.1,0.19,0.58,0,0.01,0.07,0,0.01,0.06,0.04,0,0,0.03,0.04,0,0,0.33,0.01,0.04,0,0,0.11,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.07,0,0.07,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5.25,0,0.07,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7223
178,134,F,42/29/29,SF09-067,TRTL_0711_20,2 kcal,LOW,3520.65,2426.72,2426.72,3.47,12.22,8.42,8.42,29.07,178_cecum_1,178_cecum,cecum,8.69,25.24,0,7.74,9.23,8.63,0,0.25,4.18,0.01,0,12.3,0.46,0.66,12.97,4.29,0.03,0.51,0.02,0.52,0,0.31,0.13,0.4,0,0.1,0.04,0,0,0.09,0.01,0.18,0.14,0.08,0.04,0,0.01,0.16,0.09,0.01,0,0,0.13,0.01,0,0.03,0,0.01,0,0.01,0,0,0,0,0.01,0.07,0.01,0.03,0,0,0.01,0,0.03,0.02,0,0.01,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.89,0,0.08,0.2,0.47,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18123
179,135,M,23/38/38,SF09-070,TRTL_0711_21,2 kcal,LOW,1927.97,3179.84,3179.84,4.37,8.42,13.89,13.89,36.21,179_cecum_1,179_cecum,cecum,16.4,28.91,5.02,11.86,2.89,15.78,0,0.51,0.86,0.21,0,4.2,0.88,0.95,2.36,1.34,0.18,1.23,0.02,2.2,0,0.05,0.39,0.78,0,0.06,0.06,0,0,0.14,0,0.04,0.06,0.01,0.05,0,0,0.18,0.07,0.04,0.01,0,0.28,0.04,0,0.02,0,0,0,0.02,0,0,0,0,0,0.08,0,0,0,0.01,0.03,0,0.02,0.03,0,0.03,0.01,0,0.01,0.01,0,0,0,0.04,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,1.24,0,0.02,0.02,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10811
180,137,M,60/20/20,SF09-044,TRTL_0711_22,3 kcal,MED,7544.25,2510.4,2510.4,3.05,23,7.65,7.65,38.31,180_cecum_1,180_cecum,cecum,9.36,53.98,0,9.67,5.2,5.7,0,0.77,1.19,0.21,0,7.15,0.93,0.59,0,0.13,0.05,0.59,0.1,0.51,0,0.07,0.35,0.38,0,0.02,0.05,0,0,0.08,0,0.08,0.08,0,0,0,0,0.42,0.26,0.01,0,0,0.28,0,0,0,0,0.01,0,0.06,0,0,0,0,0,0,0.02,0,0,0.03,0.01,0,0.01,0.02,0,0.02,0.01,0,0.01,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.33,0,0,0.26,0.37,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8590
181,138,F,60/20/20,SF09-044,TRTL_0711_23,3 kcal,MED,7544.25,2510.4,2510.4,2.3,17.34,5.77,5.77,28.88,181_cecum_1,181_cecum,cecum,5.37,67.3,0.34,7.45,2.79,5.97,0,0.05,0.17,0.01,0,3.18,0.34,0.64,0,0.31,0,0.39,0.03,1.99,0,0.11,0.55,0.47,0,0,0.01,0,0,0.01,0.03,0.04,0.07,0.01,0.03,0,0,0.67,0.01,0.03,0.01,0,0.34,0,0,0,0,0.01,0,0.04,0,0,0,0,0,0.14,0,0,0,0.01,0,0,0.01,0.04,0,0,0,0,0.02,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.86,0,0.01,0.06,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9887
182,139,M,5/75/20,sf09-047,TRTL_0711_24,3 kcal,med,628.69,9414,2510.4,3.02,1.9,28.41,7.58,37.89,182_cecum_1,182_cecum,cecum,11.39,43.05,0,15.23,2.19,10.27,0,1.66,0.53,1.64,0,3.59,1.4,0.82,0,0.92,0.32,0.63,0.27,0.4,0,0.05,0.32,0.32,0,0.21,0.1,0,0.01,0.18,0.03,0.62,0.27,0.01,0.03,0,0,0.42,0.07,0.02,0,0,0.51,0.11,0,0.01,0.01,0.05,0,0.01,0,0,0.01,0,0,0.01,0,0,0.01,0.02,0.02,0,0.01,0.05,0,0,0,0,0.04,0,0,0.02,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,1.34,0,0.05,0.21,0.01,0.1,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13582
183,140,F,5/75/20,sf09-047,TRTL_0711_25,3 kcal,med,628.69,9414,2510.4,3.14,1.98,29.6,7.89,39.47,183_cecum_1,183_cecum,cecum,8.34,34.7,16.96,11.24,3.71,9.04,0,2.85,0.8,0.6,0,2.83,1.45,0.46,0.12,0.88,0.13,0.48,0.01,0.3,0,0.04,0.27,0.39,0,0.04,0.04,0,0,0.06,0.02,0.51,0,0,0.04,0,0,0.18,0,0,0,0,0.32,0.07,0,0,0,0.01,0,0.06,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.04,0.03,0.02,0.21,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,2.35,0,0.01,0.13,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20596
184,141,M,33/48/20,SF09-053,TRTL_0711_26,3 kcal,MED,4149.34,6024.96,2510.4,2.84,11.78,17.1,7.12,36,184_cecum_1,184_cecum,cecum,7.54,20.72,11.48,17.52,4.42,14.36,0,3.84,0.88,0.71,0,5.15,2.14,0.56,0,1.22,0.37,0.8,0.38,0.39,0,0.07,0.3,0.72,0,0.09,0.06,0,0.01,0.02,0.07,0.28,0,0,0.02,0,0,0.37,0.09,0.01,0,0,0.19,0,0,0.02,0.01,0,0,0.06,0,0,0,0,0,0.01,0,0,0,0,0,0,0.02,0.05,0,0.01,0.44,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,3.87,0,0.05,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20358
185,142,F,33/48/20,SF09-053,TRTL_0711_27,3 kcal,MED,4149.34,6024.96,2510.4,2.54,10.54,15.3,6.38,32.22,185_cecum_1,185_cecum,cecum,9.46,32.99,0.99,17.82,4.79,13.19,0,0.46,1.33,0.53,0,5.47,1.46,1.33,0.32,0.36,0.14,1.16,0.01,0.95,0,0.05,0.83,0.5,0,0.1,0.14,0,0,0.03,0.08,0.42,0,0,0.04,0,0,0.27,0,0.01,0,0,0.38,0,0,0,0,0,0.01,0.06,0,0,0,0,0,0.07,0,0,0,0.04,0,0,0.05,0.04,0.01,0.04,0.33,0,0.04,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,3.4,0,0.05,0.11,0,0.05,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10813
186,143,M,33/20/48,SF09-056,TRTL_0711_28,3 kcal,MED,4149.34,2510.4,6024.96,3.19,13.26,8.02,19.25,40.52,186_cecum_1,186_cecum,cecum,5.67,50.01,0.02,9.05,3.94,8.58,0,0.44,1.63,0.02,0,9.21,0.38,0.55,3.78,1.98,0.01,0.54,0.07,0.32,0,0.09,0.05,0.59,0,0.03,0.01,0,0.02,0.09,0.02,0.14,0,0,0.04,0,0,0.09,0.07,0.01,0,0,0.14,0,0,0.01,0.01,0,0,0.03,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0.02,0.05,0,0,0.13,0,0,0.01,0,0,0.01,0.05,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.79,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9139
187,144,F,33/20/48,SF09-056,TRTL_0711_29,3 kcal,MED,4149.34,2510.4,6024.96,2.79,11.57,7,16.8,35.37,187_cecum_1,187_cecum,cecum,12.26,33.36,16.25,8.28,4.5,6.64,0,1.76,3.95,1.23,0,3.8,1.2,0.47,0.14,2,0.22,0.47,0.02,0.43,0,0.03,0.19,0.24,0,0.07,0.06,0,0,0,0.01,0.03,0.09,0,0.01,0,0,0.13,0.07,0.01,0,0.01,0.27,0.01,0,0.01,0.01,0.01,0.02,0.03,0,0,0,0,0,0.02,0.01,0,0,0.01,0.01,0,0.01,0.02,0,0,0,0,0.01,0,0,0,0.01,0.02,0,0,0,0.01,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,1,0,0.05,0.08,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17272
188,147,M,14/29/57,SF09-062,TRTL_0711_30,3 kcal,MED,1760.33,3640.08,7154.64,3.87,6.81,14.08,27.67,48.55,188_cecum_1,188_cecum,cecum,5.7,62.88,3.27,7.13,2.37,6.99,0,0.09,0.36,0.44,0,3.67,0.6,0.25,1.33,1.1,0.02,0.24,0.22,0.23,0,0.05,0.1,0.2,0,0.03,0.01,0,0,0.02,0,0.07,0,0,0.01,0,0,0.11,0,0,0,0,0.06,0,0,0.01,0,0.01,0.01,0.03,0,0,0,0,0,0.1,0.01,0,0,0,0,0,0.01,0.01,0,0.01,0.25,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,1.56,0,0.04,0.07,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19389
189,149,M,14/57/29,SF09-065,TRTL_0711_31,3 kcal,MED,1760.33,7154.64,3640.08,3.23,5.69,23.11,11.76,40.56,189_cecum_1,189_cecum,cecum,9.59,31.78,7.57,16.47,1.82,18.84,0,0.13,0.28,0.02,0,1.94,0.53,0.59,0,0.11,0.51,0.66,0.8,0.33,0,0.11,0.54,0.36,0,0.11,0.02,0,0,0.03,0.02,0.02,0,0,0.02,0,0,0.13,0.19,0,0,0,0.31,0,0,0.02,0,0.01,0,0.09,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0.01,0.05,0,0.03,0.64,0,0.05,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,4.01,0,0.03,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20674
190,150,F,14/57/29,SF09-065,TRTL_0711_32,3 kcal,MED,1760.33,7154.64,3640.08,2.66,4.68,19.03,9.68,33.38,190_cecum_1,190_cecum,cecum,8.23,22.75,4.28,18.58,1.35,18.12,0,1.5,1.03,0.1,0,5.36,2.27,0.94,0.01,0.75,0.81,0.76,0.31,0.85,0,0.18,0.22,0.72,0,0.06,0.11,0,0,0.09,0.04,0.22,0,0.01,0.04,0.01,0,0.51,1.58,0.01,0,0,0.24,0,0,0,0,0,0,0.06,0,0,0,0,0,0.03,0,0,0,0.01,0,0,0.02,0.08,0,0.02,0.36,0,0.02,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.04,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07,4.14,0,0.01,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10099
191,151,M,42/29/29,SF09-068,TRTL_0711_33,3 kcal,MED,5280.97,3640.08,3640.08,2.97,15.7,10.82,10.82,37.34,191_cecum_1,191_cecum,cecum,6.38,47.53,3.53,7.54,6.52,5.86,0,1.17,1.11,0.24,0,12.73,0.82,0.33,1.16,0.22,0.4,0.29,0.07,0.33,0.01,0.11,0.16,0.12,0,0.07,0.02,0,0,0.09,0.02,0.06,0,0,0.01,0.01,0,0.1,0.14,0.01,0.02,0.01,0.12,0.01,0,0,0.05,0,0,0.1,0,0,0,0,0,0.02,0,0.01,0,0,0.01,0,0.01,0.03,0,0.01,0.14,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0.02,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.33,1.18,0.01,0.05,0.1,0.54,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,17160
192,152,F,42/29/29,SF09-068,TRTL_0711_34,3 kcal,MED,5280.97,3640.08,3640.08,2.55,13.48,9.29,9.29,32.06,192_cecum_1,192_cecum,cecum,19.48,29.82,0,11.32,5.84,10.76,0,4.09,2,0.2,0,5.47,1.66,1.11,0.01,0.17,0.31,0.99,0.1,0.57,0,0.09,0.46,0.84,0,0.05,0.13,0,0,0.13,0.05,0.37,0.01,0.02,0.02,0,0,0.51,0.44,0.15,0,0,0.29,0,0,0,0,0,0,0.09,0,0,0,0,0,0.21,0,0,0,0,0,0,0.05,0.06,0,0.04,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.99,0,0.06,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8186
193,153,M,23/38/38,SF09-071,TRTL_0711_35,3 kcal,MED,2891.96,4769.76,4769.76,2.81,8.13,13.42,13.42,34.97,193_cecum_1,193_cecum,cecum,13.05,23.63,3.45,15.47,5.96,13.53,0,1.7,0.99,0.14,0,7.08,0.42,1.13,1.21,1.23,0.47,0.92,0.3,1.49,0,0.12,0.36,0.38,0,0.05,0.08,0,0,0.21,0.04,0.39,0,0.04,0.05,0.04,0,0.79,0.48,0.03,0,0,0.27,0,0,0,0.01,0,0,0.06,0,0,0,0.03,0,0.03,0,0,0,0.05,0,0,0.01,0.1,0,0.03,0.21,0,0.08,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,2.35,0,0.04,0.12,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7707
